CMDLINE grcc -e TxRegular.grc
MEM 1.203125 1560126868.7747
MEM 42.023438 1560126868.8751
MEM 55.710938 1560126868.9755
MEM 55.710938 1560126869.0758
MEM 55.710938 1560126869.1761
MEM 55.710938 1560126869.2763
MEM 55.710938 1560126869.3766
MEM 55.710938 1560126869.4770
MEM 55.710938 1560126869.5773
MEM 55.710938 1560126869.6776
MEM 55.710938 1560126869.7779
MEM 55.710938 1560126869.8782
MEM 55.710938 1560126869.9785
MEM 55.710938 1560126870.0787
MEM 55.710938 1560126870.1790
MEM 55.710938 1560126870.2793
MEM 55.710938 1560126870.3796
MEM 55.710938 1560126870.4799
MEM 55.710938 1560126870.5802
MEM 55.710938 1560126870.6804
MEM 55.710938 1560126870.7807
MEM 55.710938 1560126870.8810
MEM 55.710938 1560126870.9813
MEM 55.710938 1560126871.0817
MEM 55.710938 1560126871.1821
MEM 55.710938 1560126871.2824
MEM 55.710938 1560126871.3827
MEM 55.710938 1560126871.4830
MEM 55.710938 1560126871.5833
MEM 55.710938 1560126871.6835
MEM 55.710938 1560126871.7838
MEM 55.710938 1560126871.8841
MEM 55.710938 1560126871.9844
MEM 60.835938 1560126872.0847
MEM 64.441406 1560126872.1851
MEM 67.843750 1560126872.2855
MEM 71.675781 1560126872.3857
MEM 76.097656 1560126872.4861
MEM 79.496094 1560126872.5864
MEM 82.972656 1560126872.6868
MEM 86.441406 1560126872.7871
MEM 89.222656 1560126872.8874
MEM 92.792969 1560126872.9878
MEM 95.488281 1560126873.0881
MEM 97.089844 1560126873.1884
MEM 97.089844 1560126873.2887
MEM 105.957031 1560126873.3891
MEM 138.593750 1560126873.4895
MEM 166.269531 1560126873.5899
MEM 190.757812 1560126873.6902
MEM 208.781250 1560126873.7905
MEM 211.054688 1560126873.8908
MEM 230.859375 1560126873.9911
MEM 246.253906 1560126874.0914
MEM 249.714844 1560126874.1917
MEM 252.292969 1560126874.2920
MEM 253.066406 1560126874.3922
MEM 253.371094 1560126874.4925
MEM 256.695312 1560126874.5928
MEM 256.695312 1560126874.6931
MEM 264.492188 1560126874.7934
MEM 259.539062 1560126874.8937
MEM 260.085938 1560126874.9940
MEM 263.371094 1560126875.0943
MEM 266.277344 1560126875.1946
MEM 267.687500 1560126875.2949
MEM 267.710938 1560126875.3952
MEM 269.421875 1560126875.4956
MEM 269.421875 1560126875.5959
MEM 269.421875 1560126875.6963
MEM 269.421875 1560126875.7967
MEM 269.421875 1560126875.8970
MEM 269.421875 1560126875.9973
MEM 269.421875 1560126876.0976
MEM 269.421875 1560126876.1979
MEM 269.421875 1560126876.2982
MEM 269.421875 1560126876.3985
MEM 269.421875 1560126876.4988
MEM 269.421875 1560126876.5991
MEM 269.421875 1560126876.6994
MEM 269.421875 1560126876.7996
MEM 269.421875 1560126876.8999
MEM 269.421875 1560126877.0002
MEM 269.421875 1560126877.1005
MEM 269.421875 1560126877.2007
MEM 269.421875 1560126877.3010
MEM 269.421875 1560126877.4013
MEM 269.421875 1560126877.5016
MEM 269.421875 1560126877.6018
MEM 269.421875 1560126877.7021
MEM 269.421875 1560126877.8024
MEM 269.421875 1560126877.9026
MEM 269.421875 1560126878.0029
MEM 269.421875 1560126878.1032
MEM 269.421875 1560126878.2034
MEM 269.421875 1560126878.3037
MEM 269.421875 1560126878.4040
MEM 269.421875 1560126878.5042
MEM 269.421875 1560126878.6045
MEM 269.421875 1560126878.7049
MEM 269.421875 1560126878.8052
MEM 269.421875 1560126878.9056
MEM 269.421875 1560126879.0061
MEM 269.421875 1560126879.1064
MEM 269.421875 1560126879.2067
MEM 269.421875 1560126879.3070
MEM 269.421875 1560126879.4073
MEM 269.421875 1560126879.5075
MEM 269.421875 1560126879.6078
MEM 269.421875 1560126879.7081
MEM 269.421875 1560126879.8084
MEM 269.421875 1560126879.9087
MEM 269.421875 1560126880.0089
MEM 269.421875 1560126880.1092
MEM 269.421875 1560126880.2095
MEM 269.421875 1560126880.3097
MEM 269.421875 1560126880.4100
MEM 269.421875 1560126880.5103
MEM 269.421875 1560126880.6105
MEM 269.421875 1560126880.7108
MEM 269.421875 1560126880.8111
MEM 269.421875 1560126880.9113
MEM 269.421875 1560126881.0116
MEM 269.421875 1560126881.1119
MEM 269.421875 1560126881.2122
MEM 269.421875 1560126881.3125
MEM 269.421875 1560126881.4128
MEM 269.421875 1560126881.5131
MEM 269.421875 1560126881.6133
MEM 269.421875 1560126881.7140
MEM 269.421875 1560126881.8143
MEM 269.421875 1560126881.9148
MEM 269.421875 1560126882.0153
MEM 269.421875 1560126882.1157
MEM 269.421875 1560126882.2162
MEM 269.421875 1560126882.3168
MEM 269.421875 1560126882.4174
MEM 269.421875 1560126882.5177
MEM 269.421875 1560126882.6182
MEM 269.421875 1560126882.7209
MEM 269.421875 1560126882.8212
MEM 269.421875 1560126882.9219
MEM 269.421875 1560126883.0248
MEM 269.421875 1560126883.1254
MEM 269.421875 1560126883.2257
MEM 269.421875 1560126883.3261
MEM 269.421875 1560126883.4266
MEM 269.421875 1560126883.5271
MEM 269.421875 1560126883.6274
MEM 269.421875 1560126883.7278
MEM 269.421875 1560126883.8281
MEM 269.421875 1560126883.9287
MEM 269.421875 1560126884.0290
MEM 269.421875 1560126884.1294
MEM 269.421875 1560126884.2297
MEM 269.421875 1560126884.3301
MEM 269.421875 1560126884.4305
MEM 269.421875 1560126884.5308
MEM 269.421875 1560126884.6314
MEM 269.421875 1560126884.7318
MEM 269.421875 1560126884.8331
MEM 269.421875 1560126884.9336
MEM 269.421875 1560126885.0341
MEM 269.421875 1560126885.1369
MEM 269.421875 1560126885.2390
MEM 269.421875 1560126885.3419
MEM 269.421875 1560126885.4422
MEM 269.421875 1560126885.5429
MEM 269.421875 1560126885.6433
MEM 269.421875 1560126885.7437
MEM 269.421875 1560126885.8440
MEM 269.421875 1560126885.9480
MEM 269.421875 1560126886.0485
MEM 269.421875 1560126886.1494
MEM 269.421875 1560126886.2501
MEM 269.421875 1560126886.3504
MEM 269.421875 1560126886.4527
MEM 269.421875 1560126886.5533
MEM 269.421875 1560126886.6542
MEM 269.421875 1560126886.7545
MEM 269.421875 1560126886.8548
MEM 269.421875 1560126886.9555
MEM 269.421875 1560126887.0991
MEM 269.421875 1560126887.2219
MEM 269.421875 1560126887.3224
MEM 269.421875 1560126887.4229
MEM 269.421875 1560126887.5233
MEM 269.421875 1560126887.6578
MEM 269.421875 1560126887.7581
MEM 269.421875 1560126887.8585
MEM 269.421875 1560126888.0027
MEM 269.421875 1560126888.1031
MEM 269.421875 1560126888.2089
MEM 269.421875 1560126888.3092
MEM 269.421875 1560126888.4098
MEM 269.421875 1560126888.5109
MEM 269.421875 1560126888.6116
MEM 269.421875 1560126888.7119
MEM 269.421875 1560126888.8128
MEM 269.421875 1560126888.9132
MEM 269.421875 1560126889.0136
MEM 269.421875 1560126889.1145
MEM 269.421875 1560126889.2172
MEM 269.421875 1560126889.3206
MEM 269.421875 1560126889.4211
MEM 269.421875 1560126889.5214
MEM 269.421875 1560126889.6220
MEM 269.421875 1560126889.7224
MEM 269.421875 1560126889.8229
MEM 269.421875 1560126889.9232
MEM 269.421875 1560126890.0237
MEM 269.421875 1560126890.1246
MEM 269.421875 1560126890.2256
MEM 269.421875 1560126890.3261
MEM 269.421875 1560126890.4265
MEM 269.421875 1560126890.5270
MEM 269.421875 1560126890.6274
MEM 269.421875 1560126890.7375
MEM 269.421875 1560126890.8379
MEM 269.421875 1560126890.9382
MEM 269.421875 1560126891.0386
MEM 269.421875 1560126891.1395
MEM 269.421875 1560126891.2400
MEM 269.421875 1560126891.3405
MEM 269.421875 1560126891.4409
MEM 269.421875 1560126891.5413
MEM 269.421875 1560126891.6417
MEM 269.421875 1560126891.7421
MEM 269.421875 1560126891.8445
MEM 269.421875 1560126891.9459
MEM 269.421875 1560126892.0468
MEM 269.421875 1560126892.1477
MEM 269.421875 1560126892.2481
MEM 269.421875 1560126892.3489
MEM 269.421875 1560126892.4498
MEM 269.421875 1560126892.5604
MEM 269.421875 1560126892.6608
MEM 269.421875 1560126892.7612
MEM 269.421875 1560126892.8616
MEM 269.421875 1560126892.9729
MEM 269.421875 1560126893.0733
MEM 269.421875 1560126893.1739
MEM 269.421875 1560126893.2745
MEM 269.421875 1560126893.3754
MEM 269.421875 1560126893.4764
MEM 269.421875 1560126893.5791
MEM 269.421875 1560126893.6795
MEM 269.421875 1560126893.8034
MEM 269.421875 1560126893.9045
MEM 269.421875 1560126894.0098
MEM 269.421875 1560126894.1102
MEM 269.421875 1560126894.2126
MEM 269.421875 1560126894.3137
MEM 269.421875 1560126894.4142
MEM 269.421875 1560126894.5393
MEM 269.421875 1560126894.6418
MEM 269.421875 1560126894.7447
MEM 269.421875 1560126894.8455
MEM 269.421875 1560126894.9459
MEM 269.421875 1560126895.0463
MEM 269.421875 1560126895.1467
MEM 269.421875 1560126895.2471
MEM 269.421875 1560126895.3477
MEM 269.421875 1560126895.4490
MEM 269.421875 1560126895.5501
MEM 269.421875 1560126895.6504
MEM 269.421875 1560126895.7509
MEM 269.421875 1560126895.8523
MEM 269.421875 1560126895.9527
MEM 269.421875 1560126896.0530
MEM 269.421875 1560126896.1534
MEM 269.421875 1560126896.2538
MEM 269.421875 1560126896.3542
MEM 269.421875 1560126896.4545
MEM 269.421875 1560126896.5550
MEM 269.421875 1560126896.6557
MEM 269.421875 1560126896.7561
MEM 269.421875 1560126896.8566
MEM 269.421875 1560126896.9615
MEM 269.421875 1560126897.0649
MEM 269.421875 1560126897.1653
MEM 269.421875 1560126897.2657
MEM 269.421875 1560126897.3701
MEM 269.421875 1560126897.4704
MEM 269.421875 1560126897.5721
MEM 269.421875 1560126897.6727
MEM 269.421875 1560126897.7731
MEM 269.421875 1560126897.8735
MEM 269.421875 1560126897.9738
MEM 269.421875 1560126898.0742
MEM 269.421875 1560126898.1747
MEM 269.421875 1560126898.2751
MEM 269.421875 1560126898.3771
MEM 269.421875 1560126898.4784
MEM 269.421875 1560126898.5787
MEM 269.421875 1560126898.6790
MEM 269.421875 1560126898.7798
MEM 269.421875 1560126898.8802
MEM 269.421875 1560126898.9808
MEM 269.421875 1560126899.0816
MEM 269.421875 1560126899.1823
MEM 269.421875 1560126899.2836
MEM 269.421875 1560126899.3843
MEM 269.421875 1560126899.4854
MEM 269.421875 1560126899.5859
MEM 269.421875 1560126899.6868
MEM 269.421875 1560126899.7905
MEM 269.421875 1560126899.8911
MEM 269.421875 1560126899.9917
MEM 269.421875 1560126900.0936
MEM 269.421875 1560126900.1939
MEM 269.421875 1560126900.2943
MEM 269.421875 1560126900.3953
MEM 269.421875 1560126900.4956
MEM 269.421875 1560126900.5965
MEM 269.421875 1560126900.7017
MEM 269.421875 1560126900.8029
MEM 269.421875 1560126900.9037
MEM 269.421875 1560126901.0043
MEM 269.421875 1560126901.1047
MEM 269.421875 1560126901.2051
MEM 269.421875 1560126901.3056
MEM 269.421875 1560126901.4085
MEM 269.421875 1560126901.5096
MEM 269.421875 1560126901.6099
MEM 269.421875 1560126901.7109
MEM 269.421875 1560126901.8113
MEM 269.421875 1560126901.9116
MEM 269.421875 1560126902.0144
MEM 269.421875 1560126902.1148
