CMDLINE uhd_siggen --gaussian -f 2.4G
MEM 0.699219 1560203481.5398
MEM 45.460938 1560203481.6402
MEM 79.179688 1560203481.7406
MEM 87.929688 1560203481.8410
MEM 87.933594 1560203481.9412
MEM 87.933594 1560203482.0415
MEM 87.933594 1560203482.1418
MEM 87.933594 1560203482.2421
MEM 88.957031 1560203482.3424
MEM 88.957031 1560203482.4427
MEM 88.957031 1560203482.5429
MEM 88.957031 1560203482.6432
MEM 88.957031 1560203482.7435
MEM 88.957031 1560203482.8438
MEM 88.957031 1560203482.9440
MEM 88.957031 1560203483.0443
MEM 88.957031 1560203483.1446
MEM 88.957031 1560203483.2449
MEM 88.957031 1560203483.3452
MEM 88.957031 1560203483.4454
MEM 88.957031 1560203483.5457
MEM 88.957031 1560203483.6460
MEM 88.957031 1560203483.7462
MEM 88.957031 1560203483.8465
MEM 88.957031 1560203483.9468
MEM 88.957031 1560203484.0471
MEM 88.957031 1560203484.1473
MEM 88.957031 1560203484.2476
MEM 88.957031 1560203484.3480
MEM 88.957031 1560203484.4483
MEM 88.957031 1560203484.5485
MEM 88.957031 1560203484.6488
MEM 88.957031 1560203484.7491
MEM 88.957031 1560203484.8493
MEM 88.957031 1560203484.9496
MEM 88.957031 1560203485.0500
MEM 88.957031 1560203485.1504
MEM 88.957031 1560203485.2507
MEM 88.957031 1560203485.3510
MEM 88.957031 1560203485.4513
MEM 88.957031 1560203485.5516
MEM 89.210938 1560203485.6519
MEM 89.210938 1560203485.7521
MEM 89.210938 1560203485.8524
MEM 89.210938 1560203485.9527
MEM 89.210938 1560203486.0530
MEM 89.210938 1560203486.1532
MEM 89.210938 1560203486.2535
MEM 89.210938 1560203486.3538
MEM 89.468750 1560203486.4541
MEM 89.468750 1560203486.5544
MEM 89.468750 1560203486.6547
MEM 89.468750 1560203486.7549
MEM 91.023438 1560203486.8552
MEM 91.023438 1560203486.9555
MEM 91.023438 1560203487.0558
MEM 91.023438 1560203487.1560
MEM 91.023438 1560203487.2563
MEM 91.281250 1560203487.3565
MEM 91.281250 1560203487.4568
MEM 91.281250 1560203487.5571
MEM 91.281250 1560203487.6574
MEM 91.281250 1560203487.7576
MEM 91.281250 1560203487.8579
MEM 91.281250 1560203487.9582
MEM 91.281250 1560203488.0585
MEM 91.281250 1560203488.1587
MEM 91.281250 1560203488.2590
MEM 91.281250 1560203488.3593
MEM 91.281250 1560203488.4595
MEM 91.281250 1560203488.5598
MEM 91.281250 1560203488.6600
MEM 91.281250 1560203488.7603
MEM 91.281250 1560203488.8605
MEM 91.281250 1560203488.9608
MEM 91.281250 1560203489.0611
MEM 91.281250 1560203489.1614
MEM 91.281250 1560203489.2616
MEM 91.281250 1560203489.3619
MEM 91.281250 1560203489.4622
MEM 91.281250 1560203489.5625
MEM 91.281250 1560203489.6628
MEM 91.281250 1560203489.7631
MEM 91.281250 1560203489.8634
MEM 91.281250 1560203489.9636
MEM 91.281250 1560203490.0639
MEM 91.281250 1560203490.1642
MEM 91.281250 1560203490.2645
MEM 91.281250 1560203490.3647
MEM 91.281250 1560203490.4650
MEM 91.281250 1560203490.5653
MEM 91.281250 1560203490.6656
MEM 91.281250 1560203490.7659
MEM 91.281250 1560203490.8661
MEM 91.281250 1560203490.9664
MEM 91.281250 1560203491.0667
MEM 91.281250 1560203491.1670
MEM 91.281250 1560203491.2672
MEM 91.281250 1560203491.3674
MEM 91.281250 1560203491.4677
MEM 91.281250 1560203491.5680
MEM 91.808594 1560203491.6683
MEM 92.015625 1560203491.7687
