CMDLINE grcc -e Test.grc
MEM 1.261719 1560204796.2190
MEM 37.949219 1560204796.3194
MEM 55.699219 1560204796.4197
MEM 55.699219 1560204796.5200
MEM 55.699219 1560204796.6203
MEM 55.699219 1560204796.7207
MEM 55.699219 1560204796.8210
MEM 55.699219 1560204796.9213
MEM 55.699219 1560204797.0215
MEM 55.699219 1560204797.1218
MEM 55.699219 1560204797.2221
MEM 55.699219 1560204797.3224
MEM 55.699219 1560204797.4226
MEM 55.699219 1560204797.5229
MEM 55.699219 1560204797.6232
MEM 55.699219 1560204797.7235
MEM 55.699219 1560204797.8237
MEM 55.699219 1560204797.9240
MEM 55.699219 1560204798.0243
MEM 55.699219 1560204798.1245
MEM 55.699219 1560204798.2248
MEM 55.699219 1560204798.3251
MEM 55.699219 1560204798.4254
MEM 55.699219 1560204798.5256
MEM 55.699219 1560204798.6259
MEM 55.699219 1560204798.7262
MEM 55.699219 1560204798.8265
MEM 55.699219 1560204798.9267
MEM 55.699219 1560204799.0270
MEM 55.699219 1560204799.1273
MEM 57.343750 1560204799.2277
MEM 61.933594 1560204799.3281
MEM 64.796875 1560204799.4284
MEM 68.164062 1560204799.5288
MEM 72.257812 1560204799.6292
MEM 76.632812 1560204799.7295
MEM 80.828125 1560204799.8299
MEM 84.640625 1560204799.9302
MEM 88.160156 1560204800.0307
MEM 92.128906 1560204800.1311
MEM 94.710938 1560204800.2314
MEM 95.136719 1560204800.3318
MEM 95.136719 1560204800.4321
MEM 95.136719 1560204800.5323
MEM 95.136719 1560204800.6326
MEM 128.671875 1560204800.7330
MEM 146.339844 1560204800.8333
MEM 183.207031 1560204800.9337
MEM 191.218750 1560204801.0341
MEM 193.753906 1560204801.1344
MEM 193.890625 1560204801.2349
MEM 193.996094 1560204801.3353
MEM 193.996094 1560204801.4356
MEM 193.996094 1560204801.5360
MEM 193.996094 1560204801.6364
MEM 194.031250 1560204801.7368
MEM 194.031250 1560204801.8371
MEM 194.160156 1560204801.9375
MEM 194.160156 1560204802.0378
MEM 194.160156 1560204802.1382
MEM 194.171875 1560204802.2385
MEM 194.171875 1560204802.3389
MEM 194.171875 1560204802.4392
MEM 194.171875 1560204802.5396
MEM 194.171875 1560204802.6399
MEM 194.171875 1560204802.7402
MEM 194.171875 1560204802.8404
MEM 194.171875 1560204802.9407
MEM 194.171875 1560204803.0410
MEM 194.171875 1560204803.1413
MEM 194.171875 1560204803.2415
MEM 194.171875 1560204803.3418
MEM 194.171875 1560204803.4421
MEM 194.171875 1560204803.5423
MEM 194.171875 1560204803.6426
MEM 194.171875 1560204803.7429
MEM 194.171875 1560204803.8432
MEM 194.171875 1560204803.9434
MEM 194.171875 1560204804.0438
MEM 194.171875 1560204804.1441
MEM 194.171875 1560204804.2443
MEM 194.171875 1560204804.3446
MEM 194.171875 1560204804.4449
