,timestamp,avgGain,std,length
0,02/10/2019 - 10:39:47,45.002,0.07743384273042378,1500
0,02/10/2019 - 10:49:42,45.002,0.07743384273042378,1500
0,02/10/2019 - 10:54:31,49.24914207275223,0.032736417344438766,1457
0,02/10/2019 - 16:39:18,53.74581513828239,0.1550659272976437,1374
0,02/10/2019 - 16:43:29,57.98360655737705,0.40455615341813334,610
0,02/10/2019 - 16:46:16,62.479046242774565,0.5508088777669835,692
0,02/10/2019 - 16:50:27,66.98378839590444,0.5547591024114417,1172
0,02/10/2019 - 16:52:51,71.22321428571429,0.7887017070179706,868
0,02/10/2019 - 16:55:57,75.71996753246754,0.9124138452039647,924
0,02/10/2019 - 16:59:30,79.9646408839779,1.0631281416749903,905
0,02/10/2019 - 17:02:12,84.45740956826138,1.2460886058318894,857
0,02/10/2019 - 17:05:27,88.9482976040353,1.4550343971205086,793
